direction,top_pfam_name,gene_count
Down,ASC,2
Down,Actin,2
Down,Haemocyan_bet_s,2
Down,PWI,2
Down,WD40_CDC20-Fz,2
Down,Linker_histone,2
Down,AA_permease_2,2
Down,Ribosomal_S8e,2
Down,Histone,2
Down,HCR,2
Down,Ribosom_S12_S23,2
Down,ERAP1_C,2
Down,Trp_dioxygenase,2
Down,Ribosomal_S3Ae,2
Down,Reeler,2
Down,G-patch,2
Down,Kinesin,2
Down,MutS_V,2
Down,MCM_lid,2
Down,CCDC39,2
Down,Ribosomal_L24e,2
Down,JmjC,2
Down,Profilin,2
Down,Ion_trans,2
Down,SET,2
Down,cEGF,2
Down,HSP70,2
Down,Macro,2
Down,CC_Cfap43,2
Down,RNase_T,2
Down,PDCD7,2
Down,Methyltransf_16,2
Down,PI3_PI4_kinase,2
Down,Peptidase_M2,2
Down,ZSWIM1-3_RNaseH-like,2
Down,LRAT,2
Down,CTE_SPB4,2
Down,Biotin_lipoyl,2
Down,adh_short,2
Down,Aminotran_5,2
Down,BIR,2
Down,PARG_cat_C,2
Down,IF-2,2
Down,Glyco_hydro_31_2nd,2
Down,Beta-prop_THOC3,2
Down,Extensin_1,2
Down,fn3,2
Down,WD40_RLD,2
Down,TSP1_spondin,2
Down,DUF7869,2
Down,MRP-L47,2
Down,PMP22_Claudin,2
Down,LRR_8,2
Down,Glyco_hydro_10,2
Down,KIF9,2
Down,PRDM2_PR,2
Down,Laminin_G_2,2
Down,Ribosomal_L31e,2
Down,ATG17_like,2
Down,ABC_tran,2
Down,DSPc,2
Down,PKD_channel,2
Down,PCSK9_C3,2
Down,E1_DerP2_DerF2,2
Down,Hira,2
Down,Cyclin_N,1
Down,GKAP,1
Down,Pro_isomerase,1
Down,Cnd3,1
Down,Arm_3,1
Down,AAA_lid_TRIP13_C,1
Down,SKA1,1
Down,Borealin,1
Down,Calpain_III,1
Down,Laminin_G_1,1
Down,FAM220,1
Down,Sulfotransfer_3,1
Down,TSP1_ADAMTS,1
Down,RRP12_HEAT,1
Down,RhoGAP,1
Down,DNA_pol_E_B,1
Down,Cu-oxidase_3,1
Down,Cnd1,1
Down,Spindle_Spc25,1
Down,Anillin,1
Down,Ribosomal_S10,1
Down,CLP1_P,1
Down,Mito_fiss_reg,1
Down,Ribosomal_S17_N,1
Down,KA1,1
Down,Ribosomal_L26,1
Down,Ribosomal_L28e,1
Down,MKLP1_Arf_bdg,1
Down,FWWh,1
Down,SBSPON_C,1
Down,Myosin_head,1
Down,Ctf8,1
Down,PK_Tyr_Ser-Thr,1
Down,Sas10,1
Down,Ribosomal_L35Ae,1
Down,Ribosomal_S19e,1
Down,S10_plectin,1
Down,Ribosomal_S13_N,1
Down,Tropomyosin,1
Down,PseudoU_synth_1,1
Down,Ifi-6-16,1
Down,EF-hand_3,1
Down,HMMR_C,1
Down,NUSAP,1
Down,OLF,1
Down,SPOC,1
Down,HEAT_NCAPD3_2,1
Down,GCS,1
Down,Ribosomal_S24e,1
Down,KH_1,1
Down,BRCT_2,1
Down,KIF21A_4th,1
Down,Ribosomal_S3_C,1
Down,SRRM_C,1
Down,FAM101,1
Down,Ribosomal_S25,1
Down,NOV_C,1
Down,I-set,1
Down,CSD,1
Down,ZnF_RZ-type,1
Down,CID,1
Down,CARD_2,1
Down,Ferlin_C,1
Down,TPR_Epg5_C,1
Down,Zn_ribbon_RanBP,1
Down,TK,1
Down,Ribosomal_L32e,1
Down,7TM_GPCR_Srw,1
Down,Ku_C,1
Down,ADAMTS_spacer1,1
Down,VWC2L_2nd,1
Down,GST_N,1
Down,RNA_hel_CTD,1
Down,5-FTHF_cyc-lig,1
Down,EMP70,1
Down,SSF,1
Down,Spindly,1
Down,Ribosomal_L30_N,1
Down,EMG1,1
Down,Ribosomal_L13,1
Down,Endostatin,1
Down,Ribosomal_L16,1
Down,Ribosomal_S7,1
Down,PRP38,1
Down,TUDOR,1
Down,Ribosomal_60s,1
Down,Ig_CFAP47,1
Down,MRJP,1
Down,Ribosomal_S6e,1
Down,Ribosomal_S19,1
Down,Troponin,1
Down,DUSP,1
Down,ORC3_N,1
Down,Ribosomal_L6e,1
Down,RRM_10,1
Down,Ribosomal_L22,1
Down,Ig_NUP210_2nd,1
Down,Myb_Rap1,1
Down,UNC45-central,1
Down,DER1,1
Down,DDE_Tnp_1_7,1
Down,zf-CCCH_PARP12,1
Down,DNA_pol_B,1
Down,40S_SA_C,1
Down,Ribosomal_L11_N,1
Down,FH2,1
Down,bZIP_1,1
Down,Ribosomal_S30,1
Down,RSB_motif,1
Down,Ribosomal_L23eN,1
Down,FMO-like,1
Down,PQ-loop,1
Down,Beta-prop_DCAF4,1
Down,C4,1
Down,Ribosomal_L27e,1
Down,An_peroxidase,1
Down,Ribosomal_L19e_C,1
Down,Ribosomal_L13e,1
Down,Rcat_RNF216,1
Down,FRG1,1
Down,Ribosomal_S8,1
Down,UNC-93,1
Down,Ribosomal_L5_C,1
Down,MBOAT,1
Down,Flavin_Reduct,1
Down,Ribosomal_L44,1
Down,G2F,1
Down,DUF3990,1
Down,DUF4518,1
Down,NAD_binding_8,1
Down,Ribosomal_S13,1
Down,LUC7,1
Down,SAM_1,1
Down,Cu-oxidase_2,1
Down,Ribosomal_L3,1
Down,FANCI_S4,1
Down,Ribosomal_S4e,1
Down,RQC,1
Down,NAC,1
Down,EVE,1
Down,tRNA_synthFbeta,1
Down,DUF389,1
Down,Ribosomal_L1,1
Down,PAP2,1
Down,TRM10_TRM10A,1
Down,TSP_1,1
Down,Nuf2,1
Down,MCD,1
Down,Acyltransferase,1
Down,IRF,1
Down,Adaptin_N,1
Down,Ribosomal_L14e,1
Down,MTBP_C,1
Down,CYHR1_TRAF_C,1
Down,Nucleoporin_C,1
Down,tRNA-synt_1c,1
Down,MORN,1
Down,Ig_mannosidase,1
Down,UTP6_C,1
Down,Reelin_subrepeat-B,1
Down,Pcf11_C,1
Down,Ribosomal_S11,1
Down,Ribosomal_L18,1
Down,Metallophos,1
Down,SCP2,1
Down,Ribosomal_L15e,1
Down,PHAX_RNA-bd,1
Down,Abhydrolase_3,1
Down,PrmC_N,1
Down,A_deamin,1
Down,ABC_membrane_2,1
Down,Ribosomal_L36e,1
Down,DUF4708,1
Down,Fibulin_C,1
Down,Cnd2,1
Down,Spc24,1
Down,Ribosomal_S9,1
Down,Ribosomal_L2_C,1
Down,Cadherin,1
Down,Anoctamin,1
Down,VWC,1
Down,Cep192_D7,1
Down,RIG-I_C-RD,1
Down,DHDPS,1
Down,tRNA-synt_1e,1
Down,Ribosomal_L5e,1
Down,MATH_2,1
Down,SPARC_Ca_bdg,1
Down,SH3_9,1
Down,Ribosomal_L18A,1
Down,Yip1,1
Down,SASH1_Homeodomain,1
Down,CEP104_ZnF,1
Down,TADA2A-like_3rd,1
Down,Rsm22,1
Down,C5-epim_C,1
Down,MIEAP,1
Down,HTH_40,1
Down,XRCC1_N,1
Down,RGS,1
Down,Beta-prop_FBX42,1
Down,FAM200-GTF2IRD2-like,1
Down,Peptidase_M41,1
Down,ClpB_D2-small,1
Down,Myosin_tail_1,1
Down,SF3b1,1
Down,MSS51_C,1
Down,CENP-C_C,1
Down,TOP6A-Spo11_Toprim,1
Down,Amino_oxidase,1
Down,Adap_comp_sub,1
Down,ZNF804A_beta,1
Down,HmpF,1
Down,Filament,1
Down,Cyclin_C_2,1
Down,zf-Tim10_DDP,1
Down,cNMP_binding,1
Down,HORMA,1
Down,Aminotran_1_2,1
Down,Ribosomal_L21e,1
Down,FMN_red,1
Down,KH-I_KHDC4-BBP,1
Down,SLX1_C,1
Down,Zn_ribbon_3CxxC_2,1
Down,Ribosomal_S4,1
Down,FYRN,1
Down,DRY_EERY,1
Down,RasGAP_C,1
Down,NDK,1
Down,Innexin,1
Down,Beta-prop_CAF1B_HIR1,1
Down,SIR2,1
Down,CCDC84,1
Down,Ribosomal_S27e,1
Down,FANCF,1
Down,Sod_Cu,1
Down,MCM_bind,1
Down,DUF4147,1
Down,Ribosomal_L37ae,1
Down,RADX,1
Down,UbiA,1
Down,SR-25,1
Down,Claudin_2,1
Down,CPSF_A,1
Down,cobW,1
Down,AMP-binding_C,1
Down,Ribosomal_L6,1
Down,DUF155,1
Down,LIX1,1
Down,Methyltransf_11,1
Down,Zwilch,1
Down,Ala_racemase_N,1
Down,Sld5,1
Down,WHD_POLR3C,1
Down,DDE_Tnp_IS1595,1
Down,START,1
Down,Ten1_2,1
Down,Dus,1
Down,RNA_pol,1
Down,Caveolin,1
Down,zf-RING_16,1
Down,tRNA-synt_2c,1
Down,DDE_Tnp_4,1
Down,FAD_binding_1,1
Down,Acetyltransf_1,1
Down,Maf,1
Down,NARG2_C,1
Down,Ribosomal_L32p,1
Down,Methyltransf_3,1
Down,Androglobin_V,1
Down,Helicase_C,1
Down,MnmE_helical,1
Down,UCH,1
Down,DUF5522,1
Down,LRRC43_N,1
Down,XK-related,1
Down,Flavoprotein,1
Down,CLIP1_ZNF,1
Down,SH3_15,1
Down,YhhN,1
Down,Peptidase_C2,1
Down,Nuc_deoxyri_tr2,1
Down,EPSTI1,1
Down,Kunitz_BPTI,1
Down,STAS,1
Down,AVEN,1
Down,Thymidylat_synt,1
Down,TPR_12,1
Down,SpoU_methylase,1
Down,Glutaredoxin,1
Down,SMN_Tudor,1
Down,Rad51,1
Down,PIH1_CS,1
Down,WW_TCERG1,1
Down,WHD_BLACT,1
Down,FANCG_N,1
Down,HAUS5,1
Down,NUDIX_4,1
Down,Ribosomal_L29,1
Down,TIR_2,1
Down,PALB2_WD40,1
Down,MVP_shoulder,1
Down,SPATA48,1
Down,BRCT_3,1
Down,DCAF17,1
Down,DAAF9_2,1
Down,Ssl1,1
Down,MT-A70,1
Down,FOP_dimer,1
Down,Med4,1
Down,CEPT76_peptidase,1
Down,GATase_7,1
Down,ADP_ribosyl_GH,1
Down,LIG3_BRCT,1
Down,PAC3,1
Down,SAE2,1
Down,HEAT_2,1
Down,LSDAT_euk,1
Down,zf-H2C2_5,1
Down,PRORP,1
Down,HECT_2,1
Down,PHD_Pygo,1
Down,DUF5586,1
Down,A_deaminase,1
Down,Syntrophin_4th,1
Down,QVR,1
Down,Zn_ribbon_RPAB4,1
Down,NUDIX,1
Down,Ribosomal_S17e,1
Down,SLX9,1
Down,LLPH,1
Down,ACAD9-ACADV_C,1
Down,FSH1,1
Down,Acyl-CoA_dh_1,1
Down,DUF7044,1
Down,MAPEG,1
Down,DUF8357,1
Down,Carb_anhydrase,1
Down,Nucleos_tra2_C,1
Down,Cmc1,1
Down,Aldedh,1
Down,TRC8_N,1
Down,rve,1
Down,DUF4487,1
Down,FPN1,1
Down,IgGFc_binding,1
Down,SGL,1
Down,MIS13,1
Down,CBM_14,1
Down,Peptidase_M10,1
Down,CH_2,1
Down,CX9C,1
Down,Acylphosphatase,1
Down,zf-POGZ,1
Down,ERCC4,1
Down,SLC35F,1
Down,WDR55,1
Down,3HCDH_N,1
Down,DUF4503,1
Down,TGF_beta,1
Down,TRM13,1
Down,Per1,1
Down,SNF2-rel_dom,1
Down,SAD_SRA,1
Down,ERG4_ERG24,1
Down,Ribosomal_L14,1
Down,BTB_2,1
Down,DDE_1,1
Down,SOAR,1
Down,IU_nuc_hydro,1
Down,BROMI_C,1
Down,NPHP4_C2_3rd,1
Down,DUF5524,1
Down,PrmA,1
Down,Meckelin,1
Down,PDZ,1
Down,Amidohydro_1,1
Down,UDPGT,1
Down,G_glu_transpept,1
Down,TsaD,1
Down,Integrase_p58_C,1
Down,AAA_9,1
Down,IMS,1
Down,Phospholip_A2_1,1
Down,zf-RING_5,1
Down,CERK_C,1
Down,CAP_GLY,1
Down,CENP-X,1
Down,Ndc80_HEC,1
Down,EGF,1
Down,dsrm,1
Down,WHD_Cdc6,1
Down,Frtz,1
Down,WD40_MABP1-WDR62_2nd,1
Down,OCD_Mu_crystall,1
Down,Dynamin_N,1
Down,DNA_primase_lrg,1
Down,NXPE4_C,1
Down,CD225,1
Down,tRNA-synt_2,1
Down,Beta-prop_LRRK2,1
Down,Tctex-1,1
Down,RPC3_helical,1
Down,CNH,1
Down,Arrestin_C,1
Down,Glyco_hydro_2_N2,1
Down,Beta-prop_WDR3_1st,1
Down,NAD_binding_10,1
Down,PIG-H,1
Down,TPX2_importin,1
Down,GCFC,1
Down,Asparaginase_2,1
Down,HTH_animal,1
Down,GKRP_SIS_N,1
Down,NBCH_WD40,1
Down,ARID,1
Down,ADH_zinc_N_2,1
Down,Rubredoxin_C,1
Down,Pecanex_C,1
Down,RAD51_interact,1
Down,Rep_fac-A_3,1
Down,CFAP141,1
Down,HC2,1
Down,MoCoBD_2,1
Down,TAF1_subA,1
Down,TPMT,1
Down,Ribosomal_L34e,1
Down,Glyco_hydro_65m,1
Down,CFAP95,1
Down,AAA_34,1
Down,FAM221,1
Down,RBM48_helical,1
Down,TPR_RPAP1,1
Down,Ubiquitin_RHG40_C,1
Down,Sad1_UNC,1
Down,PfkB,1
Down,Zn_ribbon_RPB9,1
Down,AP5B1_middle,1
Down,BTB,1
Down,Zn_ribbon_SprT,1
Down,Ribosomal_L37e,1
Down,SHQ1,1
Down,Nnf1,1
Down,Nop53,1
Down,DAO,1
Down,Glyco_tran_28_C,1
Down,Dpy-30,1
Down,DUF4704,1
Down,WHD_TBPIP,1
Down,H_lectin,1
Down,zf-RING_2,1
Down,CFAP68,1
Down,Glyco_transf_92,1
Down,VWD,1
Down,ARM_KNTC1_3rd,1
Down,Galactosyl_T,1
Down,NtA,1
Down,Mid2,1
Down,HAUS4,1
Down,PapD-like,1
Down,GDPD,1
Down,DeoC,1
Down,CD36,1
Down,DUF4505,1
Down,Methyltransf_28,1
Down,NAD_binding_1,1
Down,Gln-synt_C,1
Down,INTS7_C,1
Down,FJX1_middle,1
Down,MAP65_ASE1,1
Down,PhyH,1
Down,PqqF-like_C_4,1
Down,Antistasin,1
Down,FXa_inhibition,1
Down,Sugar_tr,1
Down,PHR,1
Down,zf-4CXXC_R1,1
Down,Mutator,1
Down,Usp,1
Down,Annexin,1
Down,MOSC,1
Down,FAM194,1
Down,R1_ABCA1,1
Down,Sulfotransfer_2,1
Down,HECT,1
Down,Methyltransf_12,1
Down,Guanylate_cyc,1
Down,Peptidase_M14,1
Down,IPK,1
Down,TPR_1,1
Down,Radical_SAM,1
Down,Integrase_H2C2,1
Down,F5_F8_type_C_2,1
Down,Ricin_B_lectin,1
Down,DUF4686,1
Down,DUF842,1
Down,CAP,1
