gene_id	term
MSTRG.18548	GO:0003677
MSTRG.18548	GO:0005515
MSTRG.18548	GO:0005524
MSTRG.18548	GO:0005975
MSTRG.18548	GO:0016787
MSTRG.18548	GO:0016857
MSTRG.18550	GO:0000151
MSTRG.18550	GO:0004842
MSTRG.18550	GO:0006511
MSTRG.18550	GO:0016567
MSTRG.18550	GO:0034450
MSTRG.18551	GO:0005515
MSTRG.18551	GO:0005886
MSTRG.18551	GO:0019911
MSTRG.18551	GO:0031641
MSTRG.18551	GO:0033270
MSTRG.18551	GO:0043220
MSTRG.18553	GO:0004725
MSTRG.18553	GO:0006470
MSTRG.18556	GO:0046983
MSTRG.18556	GO:0016020
MSTRG.1856	GO:0005615
MSTRG.18560	GO:0016020
MSTRG.18561	GO:0007186
MSTRG.18561	GO:0016020
MSTRG.18561	GO:0016503
MSTRG.18562	GO:0016020
MSTRG.18566	GO:0030833
MSTRG.18566	GO:0031267
MSTRG.1857	GO:0016020
MSTRG.1857	GO:0030001
MSTRG.1857	GO:0046873
MSTRG.1857	GO:0055085
MSTRG.18570	GO:0006897
MSTRG.18570	GO:0007015
MSTRG.18576	GO:0016020
MSTRG.18576	GO:0022857
MSTRG.18576	GO:0055085
MSTRG.18579	GO:0005524
MSTRG.18579	GO:0006302
MSTRG.18579	GO:0016020
MSTRG.18579	GO:0016887
MSTRG.18579	GO:0019073
MSTRG.18579	GO:0055085
MSTRG.18579	GO:0140359
MSTRG.1858	GO:0016020
MSTRG.1858	GO:0030001
MSTRG.1858	GO:0046873
MSTRG.1858	GO:0055085
MSTRG.18581	GO:0007155
MSTRG.18581	GO:0007165
MSTRG.18581	GO:0016301
MSTRG.18581	GO:0005515
MSTRG.18581	GO:0006457
MSTRG.18581	GO:0006606
MSTRG.18581	GO:0016020
MSTRG.18581	GO:0016272
MSTRG.18581	GO:0051082
MSTRG.18585	GO:0019905
MSTRG.18589	GO:0000166
MSTRG.18589	GO:0003676
MSTRG.18589	GO:0003677
MSTRG.18589	GO:0003723
MSTRG.18589	GO:0003724
MSTRG.18589	GO:0004386
MSTRG.18589	GO:0005524
MSTRG.18589	GO:0016787
MSTRG.18589	GO:0016887
MSTRG.18589	GO:0019028
MSTRG.18591	GO:0008121
MSTRG.18591	GO:0051537
MSTRG.18592	GO:0000921
MSTRG.18592	GO:0005524
MSTRG.18592	GO:0005789
MSTRG.18592	GO:0005940
MSTRG.18592	GO:0006886
MSTRG.18592	GO:0007018
MSTRG.18592	GO:0008569
MSTRG.18592	GO:0016020
MSTRG.18592	GO:0016887
MSTRG.18592	GO:0030286
MSTRG.18594	GO:0005680
MSTRG.18594	GO:0008270
MSTRG.18594	GO:0031145
MSTRG.18594	GO:0046872
MSTRG.18594	GO:0061630
MSTRG.18594	GO:0097602
MSTRG.18595	GO:0004519
MSTRG.18595	GO:0008250
MSTRG.18595	GO:0016020
MSTRG.18599	GO:0043130
MSTRG.1860	GO:0003677
MSTRG.1860	GO:0003899
MSTRG.1860	GO:0006351
MSTRG.18600	GO:0005787
MSTRG.18600	GO:0006465
MSTRG.18600	GO:0016020
MSTRG.18603	GO:0004843
MSTRG.18603	GO:0016579
MSTRG.18603	GO:0032183
MSTRG.18604	GO:0003735
MSTRG.18604	GO:0005840
MSTRG.18604	GO:0006412
MSTRG.18608	GO:0005515
MSTRG.18611	GO:0005515
MSTRG.18611	GO:0003676
MSTRG.18611	GO:0004222
MSTRG.18611	GO:0004523
MSTRG.18611	GO:0006508
MSTRG.18611	GO:0007155
MSTRG.18611	GO:0016020
MSTRG.18611	GO:0019957
MSTRG.18611	GO:1900137
MSTRG.18611	GO:0008270
MSTRG.18614	GO:0046872
MSTRG.18616	GO:0016020
MSTRG.18617	GO:0007165
MSTRG.18617	GO:0016020
MSTRG.18619	GO:0006355
MSTRG.18621	GO:0006397
MSTRG.18621	GO:0016788
MSTRG.18622	GO:0003723
MSTRG.18622	GO:0003724
MSTRG.18622	GO:0003924
MSTRG.18622	GO:0005524
MSTRG.18622	GO:0005525
MSTRG.18622	GO:0006281
MSTRG.18622	GO:0006310
MSTRG.18622	GO:0006576
MSTRG.18622	GO:0009378
MSTRG.18622	GO:0016887
MSTRG.18622	GO:0017111
MSTRG.18623	GO:0001510
MSTRG.18623	GO:0008168
MSTRG.18623	GO:0008757
MSTRG.18623	GO:0036261
MSTRG.18629	GO:0005515
MSTRG.18629	GO:0046872
MSTRG.18635	GO:0003714
MSTRG.18635	GO:0005813
MSTRG.18635	GO:0006606
MSTRG.18635	GO:0007098
MSTRG.18635	GO:0000278
MSTRG.18635	GO:0000775
MSTRG.18635	GO:0005634
MSTRG.18635	GO:0005737
MSTRG.18635	GO:0006457
MSTRG.18635	GO:0016020
MSTRG.18635	GO:0016272
MSTRG.18635	GO:0016298
MSTRG.18635	GO:0019901
MSTRG.18635	GO:0043093
MSTRG.18635	GO:0051082
MSTRG.18635	GO:0090529
MSTRG.18635	GO:0000151
MSTRG.18635	GO:0003677
MSTRG.18635	GO:0003899
MSTRG.18635	GO:0006351
MSTRG.18635	GO:0006511
MSTRG.18635	GO:0016567
MSTRG.18635	GO:0034450
MSTRG.18637	GO:0003735
MSTRG.18637	GO:0005840
MSTRG.18637	GO:0006412
MSTRG.18638	GO:0008270
MSTRG.18638	GO:0046872
MSTRG.18639	GO:0008270
MSTRG.18640	GO:0005515
MSTRG.18640	GO:0043248
MSTRG.18642	GO:0110078
MSTRG.18643	GO:0005975
MSTRG.18643	GO:0016773
MSTRG.18644	GO:0005975
MSTRG.18644	GO:0016773
MSTRG.18645	GO:0016788
MSTRG.18645	GO:0016787
MSTRG.1865	GO:0005515
MSTRG.18651	GO:0004930
MSTRG.18651	GO:0007186
MSTRG.18651	GO:0009966
MSTRG.18651	GO:0016020
MSTRG.18651	GO:0016151
MSTRG.18652	GO:0003924
MSTRG.18652	GO:0005524
MSTRG.18652	GO:0005525
MSTRG.18652	GO:0016020
MSTRG.18652	GO:0016887
MSTRG.18652	GO:0055085
MSTRG.18652	GO:0140359
MSTRG.18652	GO:0016301
MSTRG.18656	GO:0005515
MSTRG.18657	GO:0005375
MSTRG.18657	GO:0005742
MSTRG.18657	GO:0006886
MSTRG.18657	GO:0016020
MSTRG.18657	GO:0030150
MSTRG.18657	GO:0035434
MSTRG.18663	GO:0016020
MSTRG.18663	GO:0055085
MSTRG.18664	GO:0006694
MSTRG.18664	GO:0006813
MSTRG.18664	GO:0008839
MSTRG.18664	GO:0009089
MSTRG.18664	GO:0016616
MSTRG.18664	GO:0016620
MSTRG.18664	GO:0051287
MSTRG.18667	GO:0006520
MSTRG.18667	GO:0008839
MSTRG.18667	GO:0008851
MSTRG.18667	GO:0009089
MSTRG.18667	GO:0016620
MSTRG.18667	GO:0051287
MSTRG.18668	GO:0006480
MSTRG.18668	GO:0008168
MSTRG.18668	GO:0008757
MSTRG.18668	GO:0106370
MSTRG.18676	GO:0005737
MSTRG.18676	GO:0043066
MSTRG.18676	GO:0071986
MSTRG.18682	GO:0017025
MSTRG.18685	GO:0004222
MSTRG.18685	GO:0005515
MSTRG.18685	GO:0042470
MSTRG.18688	GO:0003676
MSTRG.18688	GO:0003743
MSTRG.18688	GO:0005515
MSTRG.18688	GO:0005634
MSTRG.18688	GO:0005737
MSTRG.18688	GO:0005852
MSTRG.18688	GO:0007165
MSTRG.1869	GO:0005509
MSTRG.1869	GO:0005544
MSTRG.1869	GO:0033179
MSTRG.1869	GO:0046961
MSTRG.1869	GO:1902600
MSTRG.18690	GO:0007064
MSTRG.18690	GO:0031390
MSTRG.18695	GO:0003824
MSTRG.18696	GO:0005576
MSTRG.18697	GO:0005515
MSTRG.18698	GO:0003824
MSTRG.187	GO:0016020
MSTRG.187	GO:0019076
MSTRG.1870	GO:0016747
MSTRG.18701	GO:0004022
MSTRG.18701	GO:0015946
MSTRG.18702	GO:0003735
MSTRG.18702	GO:0005840
MSTRG.18702	GO:0006412
MSTRG.18702	GO:0008270
MSTRG.18702	GO:0061630
MSTRG.18707	GO:0005524
MSTRG.18707	GO:0005975
MSTRG.18707	GO:0016301
MSTRG.18707	GO:0016787
MSTRG.18707	GO:0016887
MSTRG.18709	GO:0032366
MSTRG.18709	GO:0030234
MSTRG.18709	GO:0050790
MSTRG.1871	GO:0005634
MSTRG.18711	GO:0022857
MSTRG.18711	GO:0055085
MSTRG.18714	GO:0005515
MSTRG.18714	GO:0051879
MSTRG.18716	GO:0016020
MSTRG.18716	GO:0022857
MSTRG.18716	GO:0055085
MSTRG.18717	GO:0016020
MSTRG.18717	GO:0022857
MSTRG.18717	GO:0055085
MSTRG.18718	GO:0016020
MSTRG.18718	GO:0022857
MSTRG.18718	GO:0055085
MSTRG.18719	GO:0016020
MSTRG.18719	GO:0022857
MSTRG.18719	GO:0055085
MSTRG.1872	GO:0016747
MSTRG.1873	GO:0003700
MSTRG.1873	GO:0006355
MSTRG.1873	GO:0006357
MSTRG.1873	GO:0016740
MSTRG.18734	GO:0003676
MSTRG.18734	GO:0008270
MSTRG.18740	GO:0005737
MSTRG.18740	GO:0006569
MSTRG.18740	GO:0009435
MSTRG.18740	GO:0030170
MSTRG.18740	GO:0030429
MSTRG.18741	GO:0003677
MSTRG.18741	GO:0006284
MSTRG.18743	GO:0003700
MSTRG.18743	GO:0006355
MSTRG.18743	GO:0043565
MSTRG.18749	GO:0004222
MSTRG.18749	GO:0006508
MSTRG.18751	GO:0003677
MSTRG.18751	GO:0006396
MSTRG.18757	GO:0000981
MSTRG.18757	GO:0003677
MSTRG.18757	GO:0006355
MSTRG.18757	GO:0008270
MSTRG.18760	GO:0008270
MSTRG.18763	GO:0003677
MSTRG.18763	GO:0008270
MSTRG.18763	GO:0046983
MSTRG.18763	GO:0006351
MSTRG.18763	GO:0016556
MSTRG.18763	GO:0045893
MSTRG.18763	GO:0046872
MSTRG.18763	GO:0061630
MSTRG.18763	GO:1902208
MSTRG.18764	GO:0003677
MSTRG.18764	GO:0008270
MSTRG.18764	GO:0046983
MSTRG.18764	GO:0006351
MSTRG.18764	GO:0016556
MSTRG.18764	GO:0045893
MSTRG.18764	GO:0046872
MSTRG.18764	GO:0061630
MSTRG.18764	GO:1902208
MSTRG.18764	GO:0005634
MSTRG.18764	GO:0006355
MSTRG.18764	GO:0006396
MSTRG.18764	GO:0043565
MSTRG.18766	GO:0000122
MSTRG.18766	GO:0004861
MSTRG.18766	GO:0005634
MSTRG.18766	GO:0005737
MSTRG.18766	GO:0017069
MSTRG.18769	GO:0007219
MSTRG.18769	GO:0007275
MSTRG.18769	GO:0016020
MSTRG.18778	GO:0005515
MSTRG.1878	GO:0006812
MSTRG.1878	GO:0015297
MSTRG.1878	GO:0016020
MSTRG.1878	GO:0055085
MSTRG.1878	GO:1902600
MSTRG.18781	GO:0004842
MSTRG.18781	GO:0005634
MSTRG.18781	GO:0008270
MSTRG.18781	GO:0016567
MSTRG.18781	GO:0046872
MSTRG.18786	GO:0003723
MSTRG.18786	GO:0003724
MSTRG.18786	GO:0003924
MSTRG.18786	GO:0005524
MSTRG.18786	GO:0005525
MSTRG.18786	GO:0005634
MSTRG.18786	GO:0006777
MSTRG.18786	GO:0016887
MSTRG.18786	GO:0042254
MSTRG.18787	GO:0004843
MSTRG.18787	GO:0008270
MSTRG.18787	GO:0016579
MSTRG.1879	GO:0004386
MSTRG.1879	GO:0005219
MSTRG.1879	GO:0005634
MSTRG.1879	GO:0006260
MSTRG.1879	GO:0006874
MSTRG.1879	GO:0016020
MSTRG.1879	GO:0043625
MSTRG.1879	GO:1901031
MSTRG.1879	GO:0003677
MSTRG.1879	GO:0005507
MSTRG.1879	GO:0009055
MSTRG.18790	GO:0004797
MSTRG.18790	GO:0005524
MSTRG.18792	GO:0090307
MSTRG.18792	GO:0003723
MSTRG.18793	GO:0003824
MSTRG.18793	GO:0009116
MSTRG.18797	GO:0004725
MSTRG.18797	GO:0006470
MSTRG.18797	GO:0016311
MSTRG.18798	GO:0004725
MSTRG.18798	GO:0006470
MSTRG.18798	GO:0016311
MSTRG.188	GO:0003700
MSTRG.188	GO:0005096
MSTRG.188	GO:0005737
MSTRG.188	GO:0006355
MSTRG.188	GO:0006357
MSTRG.188	GO:0008083
MSTRG.188	GO:0043093
MSTRG.188	GO:0090529
MSTRG.1880	GO:0005634
MSTRG.1880	GO:0008270
MSTRG.18800	GO:0003723
MSTRG.18800	GO:0004000
MSTRG.18800	GO:0006396
MSTRG.18801	GO:0003676
MSTRG.18801	GO:0003677
MSTRG.18801	GO:0004386
MSTRG.18807	GO:0005515
MSTRG.1881	GO:0003755
MSTRG.18810	GO:0003677
MSTRG.18810	GO:0003918
MSTRG.18810	GO:0005524
MSTRG.18810	GO:0006265
MSTRG.18823	GO:0004553
MSTRG.18823	GO:0005515
MSTRG.18823	GO:0005975
MSTRG.18823	GO:2001070
MSTRG.18825	GO:0031965
MSTRG.18825	GO:0055088
MSTRG.18826	GO:0004402
MSTRG.18826	GO:0005634
MSTRG.18826	GO:0006355
MSTRG.18826	GO:0007275
MSTRG.18826	GO:0008270
MSTRG.18826	GO:0016887
MSTRG.18826	GO:0045893
MSTRG.18843	GO:0003824
MSTRG.18846	GO:0003676
MSTRG.18846	GO:0006139
MSTRG.18846	GO:0008408
MSTRG.18846	GO:0016020
MSTRG.18848	GO:0016772
MSTRG.18852	GO:0003735
MSTRG.18852	GO:0005840
MSTRG.18852	GO:0006412
MSTRG.18853	GO:0009056
MSTRG.18853	GO:0016833
MSTRG.18860	GO:0003712
MSTRG.18860	GO:0005672
MSTRG.18860	GO:0005680
MSTRG.18860	GO:0006357
MSTRG.18860	GO:0006367
MSTRG.18860	GO:0016592
MSTRG.18860	GO:0031145
MSTRG.18862	GO:0005515
MSTRG.18862	GO:0005672
MSTRG.18862	GO:0006367
MSTRG.18865	GO:0016301
MSTRG.18865	GO:0019058
MSTRG.18865	GO:0032958
MSTRG.18869	GO:0004497
MSTRG.18869	GO:0005506
MSTRG.18869	GO:0007186
MSTRG.18869	GO:0016705
MSTRG.18869	GO:0020037
MSTRG.1887	GO:0046872
MSTRG.18870	GO:0004497
MSTRG.18870	GO:0005506
MSTRG.18870	GO:0016705
MSTRG.18870	GO:0020037
MSTRG.18871	GO:0005515
MSTRG.18878	GO:0007154
MSTRG.18878	GO:0016020
MSTRG.1888	GO:0003677
MSTRG.18880	GO:0007154
MSTRG.18880	GO:0016020
MSTRG.18881	GO:0006355
MSTRG.18886	GO:0008270
MSTRG.18889	GO:0003824
MSTRG.18891	GO:0005272
MSTRG.18891	GO:0006814
MSTRG.18891	GO:0016020
MSTRG.18892	GO:0006099
MSTRG.18892	GO:0008924
MSTRG.18892	GO:0016491
MSTRG.18895	GO:0003779
MSTRG.18900	GO:0055085
MSTRG.18903	GO:0000796
MSTRG.18903	GO:0007076
MSTRG.18909	GO:0005634
MSTRG.1891	GO:0005102
MSTRG.1891	GO:0005515
MSTRG.1891	GO:0005577
MSTRG.1891	GO:0005737
MSTRG.1891	GO:0006260
MSTRG.1891	GO:0006355
MSTRG.1891	GO:0007094
MSTRG.1891	GO:0007155
MSTRG.1891	GO:0008134
MSTRG.1891	GO:0019031
MSTRG.1891	GO:0019064
MSTRG.1891	GO:0030168
MSTRG.1891	GO:0039679
MSTRG.1891	GO:0042803
MSTRG.1891	GO:0043093
MSTRG.1891	GO:0043565
MSTRG.1891	GO:0046789
MSTRG.1891	GO:0048309
MSTRG.1891	GO:0051028
MSTRG.1891	GO:0051258
MSTRG.1891	GO:0070840
MSTRG.1891	GO:0090529
MSTRG.18910	GO:0008410
MSTRG.18917	GO:0003924
MSTRG.18917	GO:0005525
MSTRG.18921	GO:0004842
MSTRG.18921	GO:0016567
MSTRG.18922	GO:0009247
MSTRG.18922	GO:0016758
MSTRG.18928	GO:0005515
MSTRG.18928	GO:0015631
MSTRG.18928	GO:0110078
MSTRG.18928	GO:0004674
MSTRG.18929	GO:0004842
MSTRG.18929	GO:0016567
MSTRG.18929	GO:0046872
MSTRG.18940	GO:0016491
MSTRG.18944	GO:0005085
MSTRG.18944	GO:0005737
MSTRG.18944	GO:0007186
MSTRG.18947	GO:0005085
MSTRG.18947	GO:0005198
MSTRG.18947	GO:0006357
MSTRG.18947	GO:0007059
MSTRG.18947	GO:0008017
MSTRG.18947	GO:0008191
MSTRG.18947	GO:0019028
MSTRG.18947	GO:0019069
MSTRG.18947	GO:0031262
MSTRG.18957	GO:0004672
MSTRG.18957	GO:0005524
MSTRG.18957	GO:0006468
MSTRG.18958	GO:0004672
MSTRG.18958	GO:0005524
MSTRG.18958	GO:0006468
MSTRG.18959	GO:0004672
MSTRG.18959	GO:0005524
MSTRG.18959	GO:0006468
MSTRG.18959	GO:0008053
MSTRG.1896	GO:0004252
MSTRG.1896	GO:0016020
MSTRG.18964	GO:0019904
MSTRG.18968	GO:0006450
MSTRG.18977	GO:0070273
MSTRG.18984	GO:0005515
MSTRG.18985	GO:0004553
MSTRG.18985	GO:0005975
MSTRG.18985	GO:0000725
MSTRG.18985	GO:0005515
MSTRG.18985	GO:0005634
MSTRG.18985	GO:0097196
MSTRG.18985	GO:0016829
MSTRG.18990	GO:0015276
MSTRG.18990	GO:0016020
MSTRG.18994	GO:0003341
MSTRG.18994	GO:0003700
MSTRG.18994	GO:0004672
MSTRG.18994	GO:0004674
MSTRG.18994	GO:0005524
MSTRG.18994	GO:0005930
MSTRG.18994	GO:0006355
MSTRG.18994	GO:0006468
MSTRG.18994	GO:0007030
MSTRG.18994	GO:0016459
MSTRG.18994	GO:0036159
MSTRG.18994	GO:0051225
MSTRG.18994	GO:0070652
MSTRG.18997	GO:0007165
MSTRG.18998	GO:0007165
MSTRG.18999	GO:0007165
MSTRG.19	GO:0003677
MSTRG.19	GO:0004803
MSTRG.19	GO:0006313
MSTRG.1900	GO:0016020
MSTRG.1900	GO:0022857
MSTRG.1900	GO:0055085
MSTRG.19005	GO:0004518
MSTRG.19005	GO:0034477
MSTRG.19008	GO:0004619
MSTRG.19008	GO:0005737
MSTRG.19008	GO:0006007
MSTRG.19008	GO:0006811
MSTRG.19008	GO:0016020
MSTRG.19008	GO:0030145
MSTRG.1901	GO:0016020
MSTRG.1901	GO:0022857
MSTRG.1901	GO:0055085
MSTRG.19013	GO:0005672
MSTRG.19013	GO:0006367
MSTRG.19016	GO:0006355
MSTRG.19017	GO:0006355
MSTRG.19018	GO:0005515
MSTRG.19019	GO:0005515
MSTRG.19021	GO:0003723
MSTRG.19021	GO:0005515
MSTRG.19033	GO:0005515
MSTRG.19033	GO:0016010
MSTRG.19036	GO:0003341
MSTRG.19036	GO:0004519
MSTRG.19036	GO:0005102
MSTRG.19036	GO:0005930
MSTRG.19036	GO:0006289
MSTRG.19036	GO:0007155
MSTRG.19036	GO:0008134
MSTRG.19036	GO:0009411
MSTRG.19036	GO:0016020
MSTRG.19036	GO:0030155
MSTRG.19036	GO:0030334
MSTRG.19036	GO:0036159
MSTRG.19036	GO:0042803
MSTRG.19036	GO:0045995
MSTRG.19036	GO:0070840
MSTRG.19036	GO:0005198
MSTRG.19037	GO:0003743
MSTRG.19037	GO:0005515
MSTRG.19037	GO:0005737
MSTRG.19037	GO:0005852
MSTRG.19037	GO:0007165
MSTRG.19037	GO:0010506
MSTRG.19039	GO:0003700
MSTRG.19039	GO:0006355
MSTRG.19039	GO:0008270
MSTRG.19039	GO:0043565
MSTRG.19040	GO:0016757
MSTRG.19044	GO:0007009
MSTRG.19046	GO:0016020
MSTRG.19048	GO:0016020
MSTRG.19051	GO:0004497
MSTRG.19051	GO:0005737
MSTRG.19051	GO:0008982
MSTRG.19051	GO:0009401
MSTRG.19052	GO:0004497
MSTRG.19052	GO:0005737
MSTRG.19052	GO:0008982
MSTRG.19052	GO:0009401
MSTRG.19052	GO:0005506
MSTRG.19054	GO:0005216
MSTRG.19054	GO:0006811
MSTRG.19054	GO:0016020
MSTRG.19054	GO:0055085
MSTRG.19055	GO:0003725
MSTRG.19055	GO:0004197
MSTRG.19055	GO:0006508
MSTRG.19061	GO:0004930
MSTRG.19061	GO:0007186
MSTRG.19061	GO:0016020
MSTRG.19063	GO:0009381
MSTRG.19063	GO:0016301
MSTRG.19065	GO:0000166
MSTRG.19065	GO:0003677
MSTRG.19065	GO:0003700
MSTRG.19065	GO:0004812
MSTRG.19065	GO:0005524
MSTRG.19065	GO:0006313
MSTRG.19065	GO:0006355
MSTRG.19065	GO:0006418
MSTRG.19065	GO:0015074
MSTRG.19065	GO:0043565
MSTRG.19067	GO:0003676
MSTRG.19067	GO:0004386
MSTRG.19067	GO:0005524
MSTRG.19067	GO:0006139
MSTRG.19067	GO:0016818
MSTRG.19069	GO:0005515
MSTRG.19077	GO:0006412
MSTRG.1908	GO:0001848
MSTRG.1908	GO:0005615
MSTRG.19089	GO:0003729
MSTRG.19089	GO:0006397
MSTRG.19089	GO:0035145
MSTRG.19092	GO:0004843
MSTRG.19092	GO:0010498
MSTRG.19092	GO:0016579
MSTRG.19092	GO:0019941
MSTRG.19092	GO:0031386
MSTRG.19092	GO:0070490
MSTRG.19092	GO:0070628
MSTRG.19093	GO:0000079
MSTRG.19093	GO:0019901
MSTRG.19099	GO:0003779
MSTRG.19110	GO:0003743
MSTRG.19110	GO:0005515
MSTRG.19110	GO:0005737
MSTRG.19110	GO:0005852
MSTRG.19110	GO:0007165
MSTRG.19110	GO:0010506
MSTRG.19114	GO:0004672
MSTRG.19114	GO:0005524
MSTRG.19114	GO:0006468
MSTRG.19118	GO:0009101
MSTRG.19118	GO:0016020
MSTRG.19118	GO:0016757
MSTRG.19118	GO:0016758
MSTRG.19118	GO:0007031
MSTRG.19120	GO:0005524
MSTRG.19120	GO:0005975
MSTRG.19120	GO:0016301
MSTRG.19120	GO:0016887
MSTRG.19121	GO:0004222
MSTRG.19121	GO:0016010
MSTRG.19123	GO:0005524
MSTRG.19123	GO:0016887
MSTRG.19127	GO:0008270
MSTRG.19127	GO:0016020
MSTRG.19127	GO:0019882
MSTRG.19127	GO:0042289
MSTRG.19127	GO:0140359
MSTRG.19128	GO:0003677
MSTRG.19128	GO:0005524
MSTRG.19128	GO:0005525
MSTRG.19128	GO:0006302
MSTRG.19128	GO:0006614
MSTRG.19128	GO:0007059
MSTRG.19128	GO:0009295
MSTRG.19128	GO:0016887
MSTRG.19128	GO:0030261
MSTRG.19129	GO:0016020
MSTRG.19129	GO:0140359
MSTRG.19130	GO:0016020
MSTRG.19130	GO:0140359
MSTRG.19131	GO:0003993
MSTRG.19131	GO:0005515
MSTRG.19131	GO:0046872
MSTRG.19132	GO:0005892
MSTRG.19133	GO:0003993
MSTRG.19133	GO:0004672
MSTRG.19133	GO:0005515
MSTRG.19133	GO:0005524
MSTRG.19133	GO:0006468
MSTRG.19133	GO:0046872
MSTRG.19137	GO:0003677
MSTRG.19137	GO:0006274
MSTRG.19141	GO:0004497
MSTRG.19141	GO:0005506
MSTRG.19141	GO:0016705
MSTRG.19141	GO:0020037
MSTRG.19144	GO:0003924
MSTRG.19144	GO:0005525
MSTRG.19146	GO:0005515
MSTRG.19148	GO:0004514
MSTRG.19148	GO:0009435
MSTRG.19148	GO:0016763
MSTRG.19149	GO:0042981
MSTRG.19155	GO:0042302
MSTRG.19156	GO:0003755
MSTRG.19156	GO:0005515
MSTRG.19157	GO:0005509
MSTRG.19157	GO:0005783
MSTRG.19157	GO:0032469
MSTRG.19157	GO:0046872
MSTRG.19158	GO:0005515
MSTRG.19162	GO:0003743
MSTRG.19162	GO:0005515
MSTRG.19162	GO:0005737
MSTRG.19162	GO:0005852
MSTRG.19162	GO:0007165
MSTRG.19162	GO:0010506
MSTRG.19167	GO:0097193
MSTRG.19168	GO:0005515
MSTRG.19170	GO:0017025
MSTRG.19173	GO:0005102
MSTRG.19173	GO:0016020
MSTRG.19173	GO:0043548
MSTRG.19173	GO:0045735
MSTRG.19173	GO:0050776
MSTRG.19173	GO:0051897
MSTRG.19173	GO:0004612
MSTRG.19173	GO:0005267
MSTRG.19173	GO:0005509
MSTRG.19173	GO:0005524
MSTRG.19173	GO:0005576
MSTRG.19173	GO:0006094
MSTRG.19173	GO:0015252
MSTRG.19174	GO:0005102
MSTRG.19174	GO:0016020
MSTRG.19174	GO:0043548
MSTRG.19174	GO:0045735
MSTRG.19174	GO:0050776
MSTRG.19174	GO:0051897
MSTRG.19186	GO:0008270
MSTRG.19191	GO:0005839
MSTRG.19191	GO:0006511
MSTRG.19191	GO:0019773
MSTRG.19191	GO:0030163
MSTRG.19195	GO:0004402
MSTRG.19195	GO:0006355
MSTRG.19195	GO:0016747
MSTRG.19200	GO:0005515
MSTRG.19201	GO:0007155
MSTRG.19201	GO:0051015
MSTRG.19207	GO:0001934
MSTRG.19207	GO:0005157
MSTRG.19207	GO:0005506
MSTRG.19207	GO:0005615
MSTRG.19207	GO:0008284
MSTRG.19207	GO:0009055
MSTRG.19207	GO:0020037
MSTRG.19207	GO:0022900
MSTRG.19207	GO:0042597
MSTRG.19211	GO:0003341
MSTRG.19211	GO:0003774
MSTRG.19211	GO:0005515
MSTRG.19211	GO:0005524
MSTRG.19211	GO:0005930
MSTRG.19211	GO:0016459
MSTRG.19211	GO:0036159
MSTRG.19211	GO:0016887
MSTRG.19218	GO:0016020
MSTRG.19218	GO:0140359
MSTRG.19221	GO:0006777
MSTRG.19223	GO:0004930
MSTRG.19223	GO:0007186
MSTRG.19223	GO:0016020
MSTRG.19224	GO:0017053
MSTRG.19227	GO:0003677
MSTRG.19227	GO:0006355
MSTRG.19227	GO:0046983
MSTRG.19231	GO:0005509
MSTRG.19232	GO:0005198
MSTRG.19232	GO:0019028
MSTRG.19232	GO:0019031
MSTRG.1924	GO:0016829
MSTRG.1924	GO:0017009
MSTRG.19240	GO:0051260
MSTRG.19243	GO:0008168
MSTRG.19243	GO:0008171
MSTRG.19243	GO:0008757
MSTRG.19243	GO:0032259
MSTRG.19244	GO:0003712
MSTRG.19244	GO:0003714
MSTRG.19244	GO:0005102
MSTRG.19244	GO:0005198
MSTRG.19244	GO:0005200
MSTRG.19244	GO:0005577
MSTRG.19244	GO:0006357
MSTRG.19244	GO:0016592
MSTRG.19244	GO:0019028
MSTRG.19244	GO:0019031
MSTRG.19244	GO:0030168
MSTRG.19244	GO:0039679
MSTRG.19244	GO:0051258
MSTRG.19247	GO:0005515
MSTRG.19258	GO:0005515
MSTRG.19258	GO:0042802
MSTRG.19260	GO:0000120
MSTRG.19260	GO:0006360
MSTRG.19261	GO:0000120
MSTRG.19261	GO:0001164
MSTRG.19261	GO:0001181
MSTRG.19261	GO:0006360
MSTRG.19261	GO:0006361
MSTRG.19268	GO:0003723
MSTRG.19269	GO:0003735
MSTRG.19269	GO:0005840
MSTRG.19269	GO:0006412
MSTRG.1927	GO:0008270
MSTRG.1927	GO:0003677
MSTRG.1927	GO:0003700
MSTRG.1927	GO:0005507
MSTRG.1927	GO:0006355
MSTRG.19271	GO:0005634
MSTRG.19271	GO:0006334
MSTRG.19273	GO:0007154
MSTRG.19273	GO:0009986
MSTRG.19273	GO:0016020
MSTRG.19283	GO:0004930
MSTRG.19283	GO:0007186
MSTRG.19283	GO:0016020
MSTRG.19283	GO:0044659
MSTRG.19289	GO:0004571
MSTRG.19289	GO:0005509
MSTRG.19289	GO:0016020
MSTRG.19291	GO:0003700
MSTRG.19291	GO:0006355
MSTRG.19291	GO:0043565
MSTRG.19292	GO:0002949
MSTRG.19292	GO:0003774
MSTRG.19292	GO:0005524
MSTRG.19292	GO:0016301
MSTRG.19292	GO:0016459
MSTRG.19292	GO:0016887
MSTRG.19298	GO:0003774
MSTRG.19298	GO:0005515
MSTRG.19298	GO:0005524
MSTRG.19298	GO:0016459
MSTRG.19299	GO:0016747
MSTRG.193	GO:0004721
MSTRG.193	GO:0004725
